"","Occur_date","Occur_weekday","incident","cases","time","location","release","zip","lat","lon"
"1854","2019-03-28","Thursday","Suspicious Person","2019-114880","16:45","2025 Zeier Rd. (Burlington Coat Factory)","PIO Joel Despain",53704,43.1270715,-89.3014172
"1855","2019-03-28","Thursday","Battery","2019-114122","03:30","100 block W. Mifflin St.","PIO Joel Despain",53703,43.0747431,-89.3862086
"1856","2019-03-27","Wednesday","Battery","2019-113565","16:25","E. Johnson St. (N. Dickinson St.)","PIO Joel Despain",NA,43.0908039,-89.3671599
"1857","2019-03-27","Wednesday","Weapons Violation","2019-113174","10:47","Waunona Woods Court","PIO Joel Despain",53713,43.0489961,-89.3413692
"1858","2019-03-26","Tuesday","Theft","2019-901143","09:00","3533 Benjamin Dr. (Zimbrick Buick GMC Eastside overflow lot)","PIO Joel Despain",53718,43.142156,-89.2885089
"1859","2019-03-26","Tuesday","Theft","2019-901143","09:00","3533 Benjamin Dr. (Zimbrick Buick GMC Eastside overflow lot)","PIO Joel Despain",53718,43.142156,-89.2885089
"1860","2019-03-26","Tuesday","Robbery","2019-111535","02:27","4765 Hayes Rd. (Super 8 Motel)","Sgt. Galen Wiering",53704,43.1394938,-89.298894
"1861","2019-03-25","Monday","Disturbance","2019-110204","02:06","100 block State St.","PIO Joel Despain",53703,43.074913,-89.386999
"1862","2019-03-24","Sunday","Battery","2019-109172","01:57","200 block W. Gorham St.","PIO Joel Despain",53703,43.0754388,-89.3907905
"1863","2019-03-24","Sunday","Weapons Violation","2019-109118","01:02","10 block Fairlane Ct.","Sgt. Ryan Gibson",53713,43.0318447,-89.3573374
"1864","2019-03-23","Saturday","Suspicious Person","2019-108411","14:25","Lake Point Dr.","PIO Joel Despain",53713,43.0481108,-89.3452568
"1865","2019-03-23","Saturday","Intoxicated/Impaired Driver","2019-108753","19:38","900 block N. Fair Oaks Ave.","PIO Joel Despain",53714,43.1125682,-89.3304812
"1866","2019-03-23","Saturday","Residential Burglary","2019-108958","22:38","600 block Constitution Ln","Sgt. Ryan Gibson",53711,43.0534305,-89.4656723
"1867","2019-03-23","Saturday","Weapons Violation","2019-108997","23:11","4500 block McCann Rd","Sgt. Ryan Gibson",53714,43.1024261,-89.3056365
"1868","2019-03-23","Saturday","Weapons Violation","2019-197927","02:58","2000 block Frisch Rd","Sgt. Ryan Gibson",53711,43.0316952,-89.4936639
"1869","2019-03-23","Saturday","Weapons Violation","2019-107877","02:03","2121 East Springs Dr (Bowlavard Lanes)","Sgt. Ryan Gibson",53704,43.1263526,-89.2925891
"1870","2019-03-23","Saturday","Weapons Violation","2019-107877","02:03","2121 East Springs Dr (Bowlavard Lanes)","Sgt. Ryan Gibson",53704,43.1263526,-89.2925891
"1871","2019-03-23","Saturday","Weapons Violation","2019-107899","02:23","Fish Hatchery Rd and Greenway Cross","Sgt. Ryan Gibson",53713,43.0313686,-89.4092515
"1872","2019-03-22","Friday","Drug Investigation","2019-75651","08:40","Mineral Point Rd.","PIO Joel Despain",NA,43.0606348,-89.5028521
"1873","2019-03-22","Friday","Robbery","2019-106666","09:38","N. Lincoln Ridge Dr.","PIO Joel Despain",53719,43.052146,-89.5142391
"1874","2019-03-20","Wednesday","Drug Investigation","2019-20317","09:00","3300 block Leopold Way","PIO Joel Despain",53713,43.0262502,-89.4236692
"1875","2019-03-20","Wednesday","Robbery","2019-105000","23:37","200 block Walbridge Ave.","PIO Joel Despain",53714,43.0961814,-89.3102726
"1876","2019-03-20","Wednesday","Theft","2019-103546","18:25","Fish Hatchery Rd. (at Plaenert Dr.)","PIO Joel Despain",NA,43.0343978,-89.4071487
"1877","2019-03-20","Wednesday","Theft","2019-103069","15:47","9300 block Old Sauk Rd.","PIO Joel Despain",53562,43.0748343,-89.5464735
"1878","2019-03-18","Monday","Fraud","2019-101149","08:00","300 block W. Washington Ave.","PIO Joel Despain",53703,43.0725795,-89.3870987
"1879","2019-03-18","Monday","Theft","2019-102000","17:55","East Towne Mall","PIO Joel Despain",53704,43.124897,-89.3052868
"1880","2019-03-18","Monday","Weapons Violation","2019-101645","13:59","West Towne Mall","PIO Joel Despain",53719,43.0573878,-89.5059068
"1881","2019-03-18","Monday","Check Person","2019-100958","01:07","2300 block Fish Hatchery Rd.","PIO Joel Despain",53713,43.0397949,-89.4045848
"1882","2019-03-18","Monday","Non-Residential Burglary","2019-101003","03:32","2110 S. Stoughton Rd. (Mounds Pet Food Warehouse)","PIO Joel Despain",53716,43.067421,-89.3106111
"1883","2019-03-17","Sunday","Sexual Assault","2019-100801","21:39","600 E. Mifflin St","Lt. Reginald Patterson",53703,43.0793924,-89.3798576
"1884","2019-03-15","Friday","Theft","2019-97865","17:00","214 Waubesa St. (Brassworks Goodman Community Center)","PIO Joel Despain",53704,43.0958561,-89.3437786
"1885","2019-03-15","Friday","Check Person","2019-97067","06:01","Lake Street (Lake Mendota)","PIO Joel Despain",NA,43.073883,-89.3974128
"1886","2019-03-14","Thursday","Theft","2019-96410","16:40","702 N. Midvale Blvd. (Macy's)","PIO Joel Despain",53705,43.0733366,-89.4530355
"1887","2019-03-14","Thursday","Theft","2019-96283","15:16","4501 Verona Rd. (BP gas station)","PIO Joel Despain",53711,43.0353711,-89.4531456
"1888","2019-03-14","Thursday","Theft","2019-96283","15:16","4501 Verona Rd. (BP gas station)","PIO Joel Despain",53711,43.0353711,-89.4531456
"1889","2019-03-13","Wednesday","Battery","2019-95198","20:34","Georgiana Circle","PIO Joel Despain",53716,43.0825825,-89.284915
"1890","2019-03-12","Tuesday","Robbery","2019-92694","06:10","4624 Monona Dr. (BP gas station)","PIO Joel Despain",53716,43.0695943,-89.3254008
"1891","2019-03-12","Tuesday","Robbery","2019-93781","21:01","714 W. Badger Rd (West Badger Liquor Store)","Lt. Reginald Patterson",53713,43.0386976,-89.3925535
"1892","2019-03-12","Tuesday","Animal Complaint - Disturbance","2019-92716","07:16","Oconto Court","PIO Joel Despain",53705,43.0640086,-89.454408
"1893","2019-03-11","Monday","Drug Investigation","2019-73028","10:30","Badger Road","PIO Joel Despain",53713,43.0386004,-89.4032631
"1894","2019-03-11","Monday","Disturbance","2019-92135","16:58","2845 North Sherman Ave. (Madison Public Library Lakeview Branch)","PIO Joel Despain",53704,43.1276876,-89.3630139
"1895","2019-03-11","Monday","Robbery","2019-00092055","16:00","8230 Watts Rd (Kelley's Market Mobil)","Lt. Scott Kleinfeldt",53719,43.0560013,-89.5269082
"1896","2019-03-10","Sunday","Robbery","2019-90849","17:19","2900 block Turbot Drive","PIO Joel Despain",53713,43.0294699,-89.418236
"1897","2019-03-09","Saturday","Robbery","2019-89951","21:01","6710 Raymond Rd. (I-Liquor)","Lt. Reginald Patterson",53719,43.032186,-89.497899
"1898","2019-03-09","Saturday","Weapons Violation","2019-90130","23:41","1000 E. Mifflin St.","Lt. Reginald Patterson",53703,43.0844342,-89.3726816
"1899","2019-03-09","Saturday","Weapons Violation","2019-89439","14:31","1800 block Northport Dr.","PIO Joel Despain",53704,43.1299419,-89.3611577
"1900","2019-03-09","Saturday","Non-Residential Burglary","2019-89036","06:45","4515 Verona Rd. (Great Wall)","PIO Joel Despain",53711,43.0352412,-89.4535994
"1901","2019-03-08","Friday","Missing Juvenile","2019-87634","10:33","Tottenham Rd.","PIO Joel Despain",53711,43.0298752,-89.4977371
"1902","2019-03-07","Thursday","Intoxicated/Impaired Driver","2019-085878","03:27","4002 E. Washington Ave (Arby's Restaurant)","Sgt. Joseph Engler",53704,43.1238009,-89.315245
"1903","2019-03-06","Wednesday","Arrested Person","2019-85241","19:00","100 block Deer Valley Rd.","PIO Joel Despain",53713,43.0347277,-89.3850221
"1904","2019-03-06","Wednesday","Arrested Person","2019-85241","19:00","100 block Deer Valley Rd.","PIO Joel Despain",53713,43.0347277,-89.3850221
"1905","2019-03-06","Wednesday","Intoxicated/Impaired Driver","2019-84990","11:53","3700 block Packers Ave.","PIO Joel Despain",53704,43.1335357,-89.355357
"1906","2019-03-05","Tuesday","Residential Burglary","2019-84435","21:00","3200 block Milwaukee St.","PIO Joel Despain",53714,43.0999179,-89.335128
"1907","2019-03-05","Tuesday","Miscellaneous Sex Offense","2019-83979","15:54","626 S. Whitney Way (Half Price Books)","PIO Joel Despain",53719,43.0521003,-89.4758053
"1908","2019-03-03","Sunday","Residential Burglary","2019-81002","06:45","300 block Harbour Town Dr.","PIO Joel Despain",53717,43.0674135,-89.5262505
"1909","2019-03-03","Sunday","Weapons Violation","2019-80813","00:59","1100 Mendota St.","Lt. Reginald Patterson",53714,43.1139698,-89.3151198
"1910","2019-03-02","Saturday","Weapons Violation","2019-80691","21:30","2200 block Pike Drive","PIO Joel Despain",53713,43.0296729,-89.4177464
"1911","2019-03-02","Saturday","Weapons Violation","2019-79885","06:00","2300 block Allied Dr.","PIO Joel Despain",53711,43.0289256,-89.4597532
"1912","2019-03-01","Friday","Non-Residential Burglary","2019-78169","04:19","4325 Mohawk Dr. (BP gas station)","PIO Joel Despain",53711,43.0379743,-89.4507673
"1913","2019-02-28","Thursday","Suspicious Person","2019-77858","17:00","Swallowtail Dr. (at Settlers Rd.)","PIO Joel Despain",53717,43.0793654,-89.5412114
"1914","2019-02-28","Thursday","Drug Investigation","2019-40776","09:00","1100 block Moorland Rd.","PIO Joel Despain",53713,43.0337008,-89.3667818
"1915","2019-02-27","Wednesday","Fraud","2019-77055","11:59","Paus Street","PIO Joel Despain",53714,43.0919883,-89.3195624
"1916","2019-02-27","Wednesday","Robbery","2019-76591","21:15","7011 Watts Rd. (Subway restaurant)","Lt. Reginald Patterson",53719,43.0498188,-89.5042226
"1917","2019-02-27","Wednesday","Non-Residential Burglary","2019-75472","03:17","1903 S. Park St. (Simply Communications)","PIO Joel Despain",53713,43.0453228,-89.393534
"1918","2019-02-26","Tuesday","Disturbance","2019-075361","23:10","6500 Schroeder Rd.","Lt. Reginald Patterson",53711,43.0462872,-89.4926749
"1919","2019-02-25","Monday","Weapons Violation","2019-73905","21:11","400 block of Parkwood Lane","Sgt. Nathan Becker",53714,43.1050565,-89.3116376
"1920","2019-02-24","Sunday","Weapons Violation","2019-72062","12:45","West Beltline Highway (at S. Whitney Way)","PIO Joel Despain",NA,43.0428229,-89.4657145
"1921","2019-02-24","Sunday","Weapons Violation","2019-72562","20:44","Sunfish Court","PIO Joel Despain",53713,43.0282962,-89.4166248
"1922","2019-02-24","Sunday","Information","2019-71791","08:41","Pleasant View Rd (Between Mineral Point Rd and Valley View Rd)","Lt. John Radovan",NA,43.0732084,-89.5370886
"1923","2019-02-23","Saturday","Fraud","2019-71178","19:00","N. Pinckney St.","PIO Joel Despain",53703,43.0776684,-89.3858084
"1924","2019-02-23","Saturday","Drug Investigation","2019-710021","16:46","S. Gammon Rd. (at Watts Rd.)","PIO Joel Despain",NA,43.0489742,-89.503249
"1925","2019-02-23","Saturday","Residential Burglary","2019-70397","03:35","3500 block Ridgeway Ave.","PIO Joel Despain",53704,43.1152146,-89.3294138
"1926","2019-02-23","Saturday","Robbery","2019-71080","17:00","2400 block Prairie Ave.","PIO Joel Despain",53711,43.0269544,-89.4892149
"1927","2019-02-20","Wednesday","Residential Burglary","2019-67165","22:33","Darwin Road (new street: 4700 block Creekwood Lane)","PIO Joel Despain",53704,43.1288351,-89.3510986
"1928","2019-02-20","Wednesday","Robbery","2019-66951","18:52","3500 block East Washington Ave.","PIO Joel Despain",53704,43.1145074,-89.3286129
"1929","2019-02-20","Wednesday","Robbery","2019-67074","20:54","1100 block Petra Place","PIO Joel Despain",53713,43.0372577,-89.4047174
"1930","2019-02-20","Wednesday","Robbery","2019-66039","06:37","1907 S. Park St. (PLS Check Cashing)","PIO Joel Despain",53713,43.0451899,-89.3935155
"1931","2019-02-20","Wednesday","Miscellaneous Sex Offense","2018-492537","09:30","3100 block of Muir Field Rd.","PIO Joel Despain",53719,43.01826,-89.5085732
"1932","2019-02-19","Tuesday","Drug Investigation","2019-020291","10:59","1100 block Moorland Rd.","PIO Joel Despain",53713,43.0337008,-89.3667818
"1933","2019-02-19","Tuesday","Robbery","2019-65697","20:29","605 Cottage Grove Rd. (Mobile Gas Station)","Lt. Reginald Patterson",53716,43.0835813,-89.3154489
"1934","2019-02-19","Tuesday","Robbery","2019-65697","20:29","605 Cottage Grove Rd. (Mobile Gas Station)","Lt. Reginald Patterson",53716,43.0835813,-89.3154489
"1935","2019-02-19","Tuesday","Non-Residential Burglary","2019-64565","04:38","2801 Atwood Ave. (BP gas station)","PIO Joel Despain",53704,43.0937274,-89.3431663
"1936","2019-02-18","Monday","Drug Investigation","2019-047144","13:00","1100 block of S. Park St.","PIO Joel Despain",53715,43.055034,-89.3974283
"1937","2019-02-18","Monday","Battery","2019-64091","18:09","W. Washington Ave. (at N. Carroll St.)","PIO Joel Despain",NA,43.0685351,-89.3930027
"1938","2019-02-17","Sunday","Miscellaneous Sex Offense","2019-62578","16:56","500 block N. Frances St.","PIO Joel Despain",53703,43.0753528,-89.3953528
"1939","2019-02-17","Sunday","Non-Residential Burglary","2019-61958","03:52","902 Atlas Ave (Phillips 66 Gas sation)","Sgt. Ryan Gibson",53714,43.0846573,-89.307474
"1940","2019-02-17","Sunday","Theft","2019-62156","09:29","N Brearly St","Lt. John Radovan",53703,43.0854529,-89.3740664
"1941","2019-02-17","Sunday","Robbery","2019-61871","01:48","300 Block of Kent LN","Sgt. Ryan Gibson",53713,43.0334418,-89.3805512
"1942","2019-02-16","Saturday","Battery","2019-61610","20:30","300 block West Washington Ave.","PIO Joel Despain",53703,43.0725795,-89.3870987
"1943","2019-02-16","Saturday","Robbery","2019-00061452","19:16","6702 Mineral Point Rd (Capitol Petro)","Lt. Scott Kleinfeldt",53705,43.0612042,-89.497343
"1944","2019-02-16","Saturday","Weapons Violation","2019-60528","00:56","328 West Gorham St (Danny's Pub)","Sgt. Ryan Gibson",53703,43.0743649,-89.3925601
"1945","2019-02-15","Friday","Missing Adult","2019-59665","16:00","700 S Park St (St Mary's Hospital)","Sgt. Ryan Gibson",53715,43.059354,-89.4009778
"1946","2019-02-14","Thursday","Injured Person","2019-58660","18:00","Commercial Ave.","PIO Joel Despain",NA,43.1068915,-89.3256967
"1947","2019-02-13","Wednesday","Battery","2019-57179","18:33","East Washington Ave. (at Sixth St.)","PIO Joel Despain",NA,43.1096584,-89.3353739
"1948","2019-02-12","Tuesday","Intoxicated/Impaired Driver","2019-55531","16:27","4518 Cottage Grove Rd. (Walgreens parking lot)","PIO Joel Despain",53714,43.0846673,-89.3037889
"1949","2019-02-12","Tuesday","Intoxicated/Impaired Driver","2019-55531","16:27","4518 Cottage Grove Rd. (Walgreens parking lot)","PIO Joel Despain",53714,43.0846673,-89.3037889
"1950","2019-02-11","Monday","Residential Burglary","2019-54435","21:39","505 N. Frances St. (Statesider)","PIO Joel Despain",53703,43.075144,-89.395121
"1951","2019-02-11","Monday","Robbery","2019-54498","22:43","2702 E. Washington Ave (Capitol Petro)","Lt. Reginald Patterson",53704,43.1022049,-89.3473716
"1952","2019-02-10","Sunday","Robbery","2019-52972","18:00","300 block W. Dayton St.","PIO Joel Despain",53703,43.0733704,-89.3894419
"1953","2019-02-10","Sunday","Attempted Homicide","2019-52962","18:06","800 S. Midvale Blvd.","Lt. Reginald Patterson",53711,43.0475519,-89.4512554
"1954","2019-02-10","Sunday","Attempted Homicide","2019-52962","18:06","800 S. Midvale Blvd.","Lt. Reginald Patterson",53711,43.0475519,-89.4512554
"1955","2019-02-06","Wednesday","Traffic Incident","2019-47605","16:28","Fish Hatchery Rd. (at Emil St.)","PIO Joel Despain",NA,43.0343978,-89.4071487
"1956","2019-02-06","Wednesday","Robbery","2019-47007","08:54","2734 East Washington Ave. (Bottle Stop Liquors)","PIO Joel Despain",53704,43.1028425,-89.3462234
"1957","2019-02-06","Wednesday","Robbery","2019-046797","02:37","3710 E. Washington Ave. (Walgreen's)","Sgt. Kurt Wege",53704,43.1181315,-89.3239695
"1958","2019-02-05","Tuesday","Weapons Violation","2019-046606","21:36","5300 Raywood Rd.","Sgt. Kurt Wege",53713,43.049104,-89.3546313
"1959","2019-02-05","Tuesday","Robbery","2019-00046407","18:38","2809 E Washington Ave (Tobacco Deals)","Lt. Scott Kleinfeldt",53704,43.101806,-89.345314
"1960","2019-02-03","Sunday","Battery","2019-43032","03:22","Langdon St. (at North Carroll St.)","PIO Joel Despain",NA,43.0761827,-89.3933315
"1961","2019-02-03","Sunday","Sexual Assault","2019-43778","13:00","Maple Valley Drive","PIO Joel Despain",53719,43.0169054,-89.4973108
"1962","2019-02-03","Sunday","Sexual Assault","2019-42983","01:54","Langdon Street","PIO Joel Despain",NA,43.0761827,-89.3933315
"1963","2019-02-03","Sunday","Weapons Violation","2019-043265","10:43","600 block Sawyer Terrace","PIO Joel Despain",53705,43.0725247,-89.4561521
"1964","2019-02-02","Saturday","Damaged Property","2019-42156","07:30","1600 block Mayfield Lane","PIO Joel Despain",53704,43.1397789,-89.3678381
"1965","2019-02-02","Saturday","Weapons Violation","2019-42724","20:44","2000 Frisch Rd","Lt. Reginald Patterson",53711,43.0316952,-89.4936639
"1966","2019-02-01","Friday","Disturbance","2019-39992","06:41","Homberg Lane","PIO Joel Despain",53716,43.0752441,-89.2933473
"1967","2019-01-30","Wednesday","Theft","2019-38109","15:15","711 S. Gammon Rd. (Woodman's)","PIO Joel Despain",53711,43.0489722,-89.5026334
"1968","2019-01-30","Wednesday","Traffic incident/Road Rage","2019-38043","14:23","3500 block Anderson St.","PIO Joel Despain",53704,43.1201193,-89.3279448
"1969","2019-01-30","Wednesday","Traffic incident/Road Rage","2019-38043","14:23","3500 block Anderson St.","PIO Joel Despain",53704,43.1201193,-89.3279448
"1970","2019-01-30","Wednesday","Information","2019-37517","02:57","4800 Block Buckeye Rd","Sgt. Ryan Gibson",53716,43.0740759,-89.3139105
"1971","2019-01-29","Tuesday","Weapons Violation","2019-36716","12:42","1800 block Northport Dr.","PIO Joel Despain",53704,43.1299419,-89.3611577
"1972","2019-01-29","Tuesday","Weapons Violation","2019-37414","22:59","119 W. Main St (Paradise Lounge)","Sgt. Ryan Gibson",53703,43.0723726,-89.3846721
